Season,Round,Season_Round,Grand_Prix,Driver,Team,Status,Completed_Laps,Max_Laps,Race_Position,Pole_Race_Time,Total_Race_Time,Normalised_Race_Pole_Gap
2018,1,2018-01,Australian Grand Prix,VET,Ferrari,Finished,58,58,1,5373.282999,5373.282999,0
2018,1,2018-01,Australian Grand Prix,HAM,Mercedes,Finished,58,58,2,5373.282999,5378.318999,0.00093723
2018,1,2018-01,Australian Grand Prix,RAI,Ferrari,Finished,58,58,3,5373.282999,5379.591999,0.001174143
2018,1,2018-01,Australian Grand Prix,RIC,Red Bull Racing,Finished,58,58,4,5373.282999,5380.351999,0.001315583
2018,1,2018-01,Australian Grand Prix,ALO,McLaren,Finished,58,58,5,5373.282999,5401.168999,0.005189751
2018,1,2018-01,Australian Grand Prix,VER,Red Bull Racing,Finished,58,58,6,5373.282999,5402.227999,0.005386837
2018,1,2018-01,Australian Grand Prix,HUL,Alpine,Finished,58,58,7,5373.282999,5405.953999,0.006080268
2018,1,2018-01,Australian Grand Prix,BOT,Mercedes,Finished,58,58,8,5373.282999,5407.621999,0.006390693
2018,1,2018-01,Australian Grand Prix,VAN,McLaren,Finished,58,58,9,5373.282999,5408.203999,0.006499006
2018,1,2018-01,Australian Grand Prix,SAI,Alpine,Finished,58,58,10,5373.282999,5419.004999,0.008509137
2018,1,2018-01,Australian Grand Prix,PER,Force India,Finished,58,58,11,5373.282999,5420.1,0.008712923
2018,1,2018-01,Australian Grand Prix,OCO,Force India,Finished,58,58,12,5373.282999,5433.560999,0.011218095
2018,1,2018-01,Australian Grand Prix,LEC,Kick Sauber,Finished,58,58,13,5373.282999,5449.042,0.014099202
2018,1,2018-01,Australian Grand Prix,STR,Williams,Finished,58,58,14,5373.282999,5451.570999,0.014569864
2018,1,2018-01,Australian Grand Prix,HAR,Racing Bulls,+1 Lap,57,58,15,5373.282999,5490.421438,0.021800162
2018,1,2018-01,Australian Grand Prix,GRO,Haas F1 Team,Wheel,24,58,16,5373.282999,,
2018,1,2018-01,Australian Grand Prix,MAG,Haas F1 Team,Wheel,22,58,17,5373.282999,,
2018,1,2018-01,Australian Grand Prix,GAS,Racing Bulls,Engine,13,58,18,5373.282999,,
2018,1,2018-01,Australian Grand Prix,ERI,Kick Sauber,Steering,5,58,19,5373.282999,,
2018,1,2018-01,Australian Grand Prix,SIR,Williams,Brakes,4,58,20,5373.282999,,
2018,2,2018-02,Bahrain Grand Prix,VET,Ferrari,Finished,56,57,1,5487.060999,5522.649589,0.006485911
2018,2,2018-02,Bahrain Grand Prix,BOT,Mercedes,Finished,56,57,2,5487.060999,5523.415017,0.006625408
2018,2,2018-02,Bahrain Grand Prix,HAM,Mercedes,Finished,56,57,3,5487.060999,5529.596464,0.007751958
2018,2,2018-02,Bahrain Grand Prix,GAS,Racing Bulls,Finished,57,57,4,5487.060999,5487.060999,0
2018,2,2018-02,Bahrain Grand Prix,MAG,Haas F1 Team,Finished,57,57,5,5487.060999,5596.985999,0.020033493
2018,2,2018-02,Bahrain Grand Prix,HUL,Alpine,Finished,57,57,6,5487.060999,5620.963999,0.02440341
2018,2,2018-02,Bahrain Grand Prix,ALO,McLaren,+1 Lap,56,57,7,5487.060999,5622.184821,0.024625901
2018,2,2018-02,Bahrain Grand Prix,VAN,McLaren,+1 Lap,56,57,8,5487.060999,5631.934875,0.026402819
2018,2,2018-02,Bahrain Grand Prix,ERI,Kick Sauber,+1 Lap,56,57,9,5487.060999,5636.440928,0.027224033
2018,2,2018-02,Bahrain Grand Prix,OCO,Force India,+1 Lap,56,57,10,5487.060999,5642.679375,0.028360971
2018,2,2018-02,Bahrain Grand Prix,SAI,Alpine,+1 Lap,56,57,11,5487.060999,5649.417589,0.029588989
2018,2,2018-02,Bahrain Grand Prix,LEC,Kick Sauber,+1 Lap,56,57,12,5487.060999,5654.781696,0.030566581
2018,2,2018-02,Bahrain Grand Prix,GRO,Haas F1 Team,+1 Lap,56,57,13,5487.060999,5658.314678,0.031210457
2018,2,2018-02,Bahrain Grand Prix,STR,Williams,+1 Lap,55,57,14,5487.060999,5651.703381,0.030005568
2018,2,2018-02,Bahrain Grand Prix,SIR,Williams,+1 Lap,56,57,15,5487.060999,5679.312053,0.035037164
2018,2,2018-02,Bahrain Grand Prix,PER,Force India,+1 Lap,56,57,16,5487.060999,5650.603392,0.029805098
2018,2,2018-02,Bahrain Grand Prix,HAR,Racing Bulls,+1 Lap,56,57,17,5487.060999,5650.630875,0.029810107
2018,2,2018-02,Bahrain Grand Prix,RAI,Ferrari,Wheel,34,57,18,5487.060999,,
2018,2,2018-02,Bahrain Grand Prix,VER,Red Bull Racing,Puncture,3,57,19,5487.060999,,
2018,2,2018-02,Bahrain Grand Prix,RIC,Red Bull Racing,Electrical,1,57,20,5487.060999,,
2018,3,2018-03,Chinese Grand Prix,RIC,Red Bull Racing,Finished,56,56,1,5424.142999,5426.907999,0.000509758
2018,3,2018-03,Chinese Grand Prix,BOT,Mercedes,Finished,56,56,2,5424.142999,5424.142999,0
2018,3,2018-03,Chinese Grand Prix,RAI,Ferrari,Finished,56,56,3,5424.142999,5588.934999,0.030381205
2018,3,2018-03,Chinese Grand Prix,HAM,Mercedes,Finished,56,56,4,5424.142999,5439.595,0.002848745
2018,3,2018-03,Chinese Grand Prix,VER,Red Bull Racing,Finished,56,56,5,5424.142999,5429.667999,0.001018594
2018,3,2018-03,Chinese Grand Prix,HUL,Alpine,Finished,56,56,6,5424.142999,5606.128999,0.033551107
2018,3,2018-03,Chinese Grand Prix,ALO,McLaren,Finished,56,56,7,5424.142999,5767.018999,0.063212935
2018,3,2018-03,Chinese Grand Prix,VET,Ferrari,Finished,56,56,8,5424.142999,5452.093999,0.005153072
2018,3,2018-03,Chinese Grand Prix,SAI,Alpine,Finished,56,56,9,5424.142999,5621.164999,0.036323157
2018,3,2018-03,Chinese Grand Prix,MAG,Haas F1 Team,Finished,56,56,10,5424.142999,5775.973999,0.064863887
2018,3,2018-03,Chinese Grand Prix,OCO,Force India,Finished,56,56,11,5424.142999,5780.429999,0.0656854
2018,3,2018-03,Chinese Grand Prix,PER,Force India,Finished,56,56,12,5424.142999,5781.104999,0.065809843
2018,3,2018-03,Chinese Grand Prix,VAN,McLaren,Finished,56,56,13,5424.142999,5785.752999,0.066666753
2018,3,2018-03,Chinese Grand Prix,STR,Williams,Finished,56,56,14,5424.142999,5791.87,0.067794489
2018,3,2018-03,Chinese Grand Prix,SIR,Williams,Finished,56,56,15,5424.142999,5794.621,0.068301666
2018,3,2018-03,Chinese Grand Prix,ERI,Kick Sauber,Finished,56,56,16,5424.142999,5486.787999,0.01154929
2018,3,2018-03,Chinese Grand Prix,GRO,Haas F1 Team,Finished,56,56,17,5424.142999,5801.675999,0.069602332
2018,3,2018-03,Chinese Grand Prix,GAS,Racing Bulls,Finished,56,56,18,5424.142999,5629.870999,0.037928204
2018,3,2018-03,Chinese Grand Prix,LEC,Kick Sauber,Finished,56,56,19,5424.142999,5501.503999,0.014262345
2018,3,2018-03,Chinese Grand Prix,HAR,Racing Bulls,Collision damage,51,56,20,5424.142999,5500.649411,0.014104793
2018,4,2018-04,Azerbaijan Grand Prix,HAM,Mercedes,Finished,51,51,1,4267.819187,4366.413999,0.023101919
2018,4,2018-04,Azerbaijan Grand Prix,RAI,Ferrari,Finished,51,51,2,4267.819187,4554.080999,0.067074494
2018,4,2018-04,Azerbaijan Grand Prix,PER,Force India,Finished,51,51,3,4267.819187,4554.516999,0.067176654
2018,4,2018-04,Azerbaijan Grand Prix,VET,Ferrari,Finished,51,51,4,4267.819187,4358.995999,0.021363794
2018,4,2018-04,Azerbaijan Grand Prix,SAI,Alpine,Finished,51,51,5,4267.819187,4569.237999,0.070625956
2018,4,2018-04,Azerbaijan Grand Prix,LEC,Kick Sauber,Finished,51,51,6,4267.819187,4587.954999,0.075011569
2018,4,2018-04,Azerbaijan Grand Prix,ALO,McLaren,Finished,51,51,7,4267.819187,4623.755999,0.083400162
2018,4,2018-04,Azerbaijan Grand Prix,STR,Williams,Finished,51,51,8,4267.819187,4590.809999,0.075680529
2018,4,2018-04,Azerbaijan Grand Prix,VAN,McLaren,Finished,51,51,9,4267.819187,4930.588999,0.155294726
2018,4,2018-04,Azerbaijan Grand Prix,HAR,Racing Bulls,Finished,51,51,10,4267.819187,4790.284999,0.122419856
2018,4,2018-04,Azerbaijan Grand Prix,ERI,Kick Sauber,Finished,51,51,11,4267.819187,5443.030999,0.275365886
2018,4,2018-04,Azerbaijan Grand Prix,GAS,Racing Bulls,Finished,51,51,12,4267.819187,4784.500999,0.121064597
2018,4,2018-04,Azerbaijan Grand Prix,MAG,Haas F1 Team,Finished,51,51,13,4267.819187,4969.385999,0.164385317
2018,4,2018-04,Azerbaijan Grand Prix,BOT,Mercedes,Puncture,48,51,14,4267.819187,4267.819187,0
2018,4,2018-04,Azerbaijan Grand Prix,GRO,Haas F1 Team,Accident,42,51,15,4267.819187,5023.469642,0.177057748
2018,4,2018-04,Azerbaijan Grand Prix,VER,Red Bull Racing,Collision,39,51,16,4267.819187,5023.023999,0.176953329
2018,4,2018-04,Azerbaijan Grand Prix,RIC,Red Bull Racing,Collision,39,51,17,4267.819187,5022.138692,0.176745891
2018,4,2018-04,Azerbaijan Grand Prix,HUL,Alpine,Accident,10,51,18,4267.819187,,
2018,5,2018-05,Spanish Grand Prix,HAM,Mercedes,Finished,66,66,1,5574.181999,5574.181999,0
2018,5,2018-05,Spanish Grand Prix,BOT,Mercedes,Finished,66,66,2,5574.181999,5594.474999,0.003640534
2018,5,2018-05,Spanish Grand Prix,VER,Red Bull Racing,Finished,66,66,3,5574.181999,5600.702999,0.004757828
2018,5,2018-05,Spanish Grand Prix,VET,Ferrari,Finished,66,66,4,5574.181999,5601.510999,0.004902782
2018,5,2018-05,Spanish Grand Prix,RIC,Red Bull Racing,Finished,66,66,5,5574.181999,5623.593999,0.00886444
2018,5,2018-05,Spanish Grand Prix,MAG,Haas F1 Team,+1 Lap,65,66,6,5574.181999,5678.344523,0.018686603
2018,5,2018-05,Spanish Grand Prix,SAI,Alpine,+1 Lap,65,66,7,5574.181999,5715.60203,0.025370544
2018,5,2018-05,Spanish Grand Prix,ALO,McLaren,+1 Lap,65,66,8,5574.181999,5719.300061,0.026033966
2018,5,2018-05,Spanish Grand Prix,PER,Force India,+2 Laps,64,66,9,5574.181999,5750.412937,0.031615569
2018,5,2018-05,Spanish Grand Prix,LEC,Kick Sauber,+2 Laps,64,66,10,5574.181999,5753.363343,0.032144868
2018,5,2018-05,Spanish Grand Prix,STR,Williams,+2 Laps,64,66,11,5574.181999,5760.555281,0.033435091
2018,5,2018-05,Spanish Grand Prix,HAR,Racing Bulls,+2 Laps,64,66,12,5574.181999,5772.954,0.035659403
2018,5,2018-05,Spanish Grand Prix,ERI,Kick Sauber,+2 Laps,64,66,13,5574.181999,5778.610406,0.036674154
2018,5,2018-05,Spanish Grand Prix,SIR,Williams,+3 Laps,63,66,14,5574.181999,6010.621047,0.078296519
2018,5,2018-05,Spanish Grand Prix,VAN,McLaren,Gearbox,45,66,15,5574.181999,,
2018,5,2018-05,Spanish Grand Prix,OCO,Force India,Oil leak,38,66,16,5574.181999,,
2018,5,2018-05,Spanish Grand Prix,RAI,Ferrari,Turbo,25,66,17,5574.181999,,
2018,6,2018-06,Monaco Grand Prix,RIC,Red Bull Racing,Finished,78,78,1,6174.806999,6174.806999,0
2018,6,2018-06,Monaco Grand Prix,VET,Ferrari,Finished,78,78,2,6174.806999,6182.142999,0.001188053
2018,6,2018-06,Monaco Grand Prix,HAM,Mercedes,Finished,78,78,3,6174.806999,6191.819999,0.002755228
2018,6,2018-06,Monaco Grand Prix,RAI,Ferrari,Finished,78,78,4,6174.806999,6192.933999,0.002935638
2018,6,2018-06,Monaco Grand Prix,BOT,Mercedes,Finished,78,78,5,6174.806999,6193.629,0.003048193
2018,6,2018-06,Monaco Grand Prix,OCO,Force India,Finished,78,78,6,6174.806999,6198.473999,0.003832832
2018,6,2018-06,Monaco Grand Prix,GAS,Racing Bulls,Finished,78,78,7,6174.806999,6199.137999,0.003940366
2018,6,2018-06,Monaco Grand Prix,HUL,Alpine,Finished,78,78,8,6174.806999,6199.645999,0.004022636
2018,6,2018-06,Monaco Grand Prix,VER,Red Bull Racing,Finished,78,78,9,6174.806999,6200.123999,0.004100047
2018,6,2018-06,Monaco Grand Prix,SAI,Alpine,Finished,78,78,10,6174.806999,6243.819999,0.011176544
2018,6,2018-06,Monaco Grand Prix,ERI,Kick Sauber,Finished,78,78,11,6174.806999,6244.670999,0.011314362
2018,6,2018-06,Monaco Grand Prix,PER,Force India,Finished,78,78,12,6174.806999,6245.267999,0.011411045
2018,6,2018-06,Monaco Grand Prix,MAG,Haas F1 Team,Finished,78,78,13,6174.806999,6249.629999,0.012117464
2018,6,2018-06,Monaco Grand Prix,VAN,McLaren,+1 Lap,77,78,14,6174.806999,6255.234311,0.013025073
2018,6,2018-06,Monaco Grand Prix,GRO,Haas F1 Team,+1 Lap,77,78,15,6174.806999,6285.635064,0.017948426
2018,6,2018-06,Monaco Grand Prix,SIR,Williams,+1 Lap,77,78,16,6174.806999,6307.290701,0.021455521
2018,6,2018-06,Monaco Grand Prix,STR,Williams,+2 Laps,76,78,17,6174.806999,6370.873736,0.031752691
2018,6,2018-06,Monaco Grand Prix,LEC,Kick Sauber,Collision,70,78,18,6174.806999,6213.537942,0.006272414
2018,6,2018-06,Monaco Grand Prix,HAR,Racing Bulls,Collision,70,78,19,6174.806999,6211.707171,0.005975923
2018,6,2018-06,Monaco Grand Prix,ALO,McLaren,Gearbox,52,78,20,6174.806999,,
2018,7,2018-07,Canadian Grand Prix,VET,Ferrari,Finished,70,70,1,5462.327999,5462.327999,0
2018,7,2018-07,Canadian Grand Prix,BOT,Mercedes,Finished,70,70,2,5462.327999,5468.104999,0.001057608
2018,7,2018-07,Canadian Grand Prix,VER,Red Bull Racing,Finished,70,70,3,5462.327999,5468.221999,0.001079027
2018,7,2018-07,Canadian Grand Prix,RIC,Red Bull Racing,Finished,70,70,4,5462.327999,5479.943,0.003224816
2018,7,2018-07,Canadian Grand Prix,HAM,Mercedes,Finished,70,70,5,5462.327999,5483.788999,0.003928911
2018,7,2018-07,Canadian Grand Prix,RAI,Ferrari,Finished,70,70,6,5462.327999,5489.715,0.005013796
2018,7,2018-07,Canadian Grand Prix,HUL,Alpine,+1 Lap,69,70,7,5462.327999,5566.678985,0.019103757
2018,7,2018-07,Canadian Grand Prix,SAI,Alpine,+1 Lap,69,70,8,5462.327999,5570.540144,0.019810627
2018,7,2018-07,Canadian Grand Prix,OCO,Force India,+1 Lap,69,70,9,5462.327999,5572.066956,0.020090144
2018,7,2018-07,Canadian Grand Prix,LEC,Kick Sauber,+1 Lap,69,70,10,5462.327999,5582.074927,0.021922325
2018,7,2018-07,Canadian Grand Prix,GAS,Racing Bulls,+1 Lap,69,70,11,5462.327999,5587.266086,0.022872681
2018,7,2018-07,Canadian Grand Prix,GRO,Haas F1 Team,+1 Lap,69,70,12,5462.327999,5587.652608,0.022943443
2018,7,2018-07,Canadian Grand Prix,MAG,Haas F1 Team,+1 Lap,69,70,13,5462.327999,5591.28855,0.023609082
2018,7,2018-07,Canadian Grand Prix,PER,Force India,+1 Lap,69,70,14,5462.327999,5589.303188,0.023245618
2018,7,2018-07,Canadian Grand Prix,ERI,Kick Sauber,+2 Laps,68,70,15,5462.327999,5635.469411,0.031697366
2018,7,2018-07,Canadian Grand Prix,VAN,McLaren,+2 Laps,68,70,16,5462.327999,5637.235882,0.032020758
2018,7,2018-07,Canadian Grand Prix,SIR,Williams,+2 Laps,68,70,17,5462.327999,5660.4275,0.036266497
2018,7,2018-07,Canadian Grand Prix,ALO,McLaren,Exhaust,40,70,18,5462.327999,,
2018,8,2018-08,French Grand Prix,HAM,Mercedes,Finished,53,53,1,5235.222788,5252.395999,0.003280321
2018,8,2018-08,French Grand Prix,VER,Red Bull Racing,Finished,53,53,2,5235.222788,5259.704999,0.004676441
2018,8,2018-08,French Grand Prix,RAI,Ferrari,Finished,53,53,3,5235.222788,5277.859999,0.008144297
2018,8,2018-08,French Grand Prix,RIC,Red Bull Racing,Finished,53,53,4,5235.222788,5287.742999,0.010032087
2018,8,2018-08,French Grand Prix,VET,Ferrari,Finished,53,53,5,5235.222788,5320.401999,0.016270408
2018,8,2018-08,French Grand Prix,MAG,Haas F1 Team,Finished,53,53,6,5235.222788,5332.456999,0.01857308
2018,8,2018-08,French Grand Prix,BOT,Mercedes,Finished,53,53,7,5235.222788,5338.585999,0.019743804
2018,8,2018-08,French Grand Prix,SAI,Alpine,Finished,53,53,8,5235.222788,5340.113999,0.020035673
2018,8,2018-08,French Grand Prix,HUL,Alpine,Finished,53,53,9,5235.222788,5343.040999,0.02059477
2018,8,2018-08,French Grand Prix,LEC,Kick Sauber,Finished,53,53,10,5235.222788,5346.693999,0.021292544
2018,8,2018-08,French Grand Prix,GRO,Haas F1 Team,+1 Lap,52,53,11,5235.222788,5363.687653,0.024538567
2018,8,2018-08,French Grand Prix,VAN,McLaren,+1 Lap,52,53,12,5235.222788,5235.222788,0
2018,8,2018-08,French Grand Prix,ERI,Kick Sauber,+1 Lap,52,53,13,5235.222788,5399.113057,0.031305309
2018,8,2018-08,French Grand Prix,HAR,Racing Bulls,+1 Lap,52,53,14,5235.222788,5257.41348,0.004238729
2018,8,2018-08,French Grand Prix,SIR,Williams,+1 Lap,52,53,15,5235.222788,5422.102826,0.035696673
2018,8,2018-08,French Grand Prix,ALO,McLaren,Wheel,50,53,16,5235.222788,5417.96634,0.034906547
2018,8,2018-08,French Grand Prix,STR,Williams,Puncture,48,53,17,5235.222788,5385.489,0.028702926
2018,8,2018-08,French Grand Prix,PER,Force India,Engine,27,53,18,5235.222788,,
2018,9,2018-09,Austrian Grand Prix,VER,Red Bull Racing,Finished,71,71,1,4916.023999,4916.023999,0
2018,9,2018-09,Austrian Grand Prix,RAI,Ferrari,Finished,71,71,2,4916.023999,4917.527999,0.000305938
2018,9,2018-09,Austrian Grand Prix,VET,Ferrari,Finished,71,71,3,4916.023999,4919.204999,0.000647068
2018,9,2018-09,Austrian Grand Prix,GRO,Haas F1 Team,+1 Lap,70,71,4,4916.023999,5007.980942,0.018705552
2018,9,2018-09,Austrian Grand Prix,MAG,Haas F1 Team,+1 Lap,70,71,5,4916.023999,5009.5825,0.019031335
2018,9,2018-09,Austrian Grand Prix,OCO,Force India,+1 Lap,70,71,6,4916.023999,5020.6585,0.021284376
2018,9,2018-09,Austrian Grand Prix,PER,Force India,+1 Lap,70,71,7,4916.023999,5022.1779,0.021593446
2018,9,2018-09,Austrian Grand Prix,ALO,McLaren,+1 Lap,70,71,8,4916.023999,5037.108185,0.024630512
2018,9,2018-09,Austrian Grand Prix,LEC,Kick Sauber,+1 Lap,70,71,9,4916.023999,5041.4757,0.025518936
2018,9,2018-09,Austrian Grand Prix,ERI,Kick Sauber,+1 Lap,70,71,10,4916.023999,5042.027471,0.025631175
2018,9,2018-09,Austrian Grand Prix,GAS,Racing Bulls,+1 Lap,70,71,11,4916.023999,5048.424571,0.02693245
2018,9,2018-09,Austrian Grand Prix,SAI,Alpine,+1 Lap,70,71,12,4916.023999,5053.5173,0.027968395
2018,9,2018-09,Austrian Grand Prix,SIR,Williams,+2 Laps,69,71,13,4916.023999,5095.596941,0.036528085
2018,9,2018-09,Austrian Grand Prix,STR,Williams,+2 Laps,69,71,14,4916.023999,5087.191159,0.034818211
2018,9,2018-09,Austrian Grand Prix,VAN,McLaren,Collision damage,65,71,15,4916.023999,5165.40183,0.050727545
2018,9,2018-09,Austrian Grand Prix,HAM,Mercedes,Fuel pressure,62,71,16,4916.023999,4965.020838,0.009966762
2018,9,2018-09,Austrian Grand Prix,HAR,Racing Bulls,Hydraulics,54,71,17,4916.023999,5092.731388,0.035945184
2018,9,2018-09,Austrian Grand Prix,RIC,Red Bull Racing,Exhaust,53,71,18,4916.023999,,
2018,9,2018-09,Austrian Grand Prix,BOT,Mercedes,Hydraulics,13,71,19,4916.023999,,
2018,9,2018-09,Austrian Grand Prix,HUL,Alpine,Engine,11,71,20,4916.023999,,
2018,10,2018-10,British Grand Prix,VET,Ferrari,Finished,52,52,1,4794.638999,4794.638999,0
2018,10,2018-10,British Grand Prix,HAM,Mercedes,Finished,52,52,2,4794.638999,5252.047999,0.095400092
2018,10,2018-10,British Grand Prix,RAI,Ferrari,Finished,52,52,3,4794.638999,5253.435999,0.095689582
2018,10,2018-10,British Grand Prix,BOT,Mercedes,Finished,52,52,4,4794.638999,5108.560999,0.065473542
2018,10,2018-10,British Grand Prix,RIC,Red Bull Racing,Finished,52,52,5,4794.638999,5259.283999,0.096909277
2018,10,2018-10,British Grand Prix,HUL,Alpine,Finished,52,52,6,4794.638999,5278.003999,0.100813638
2018,10,2018-10,British Grand Prix,OCO,Force India,Finished,52,52,7,4794.638999,5279.713999,0.101170286
2018,10,2018-10,British Grand Prix,ALO,McLaren,Finished,52,52,8,4794.638999,5280.899,0.101417437
2018,10,2018-10,British Grand Prix,MAG,Haas F1 Team,Finished,52,52,9,4794.638999,5282.971999,0.101849795
2018,10,2018-10,British Grand Prix,PER,Force India,Finished,52,52,10,4794.638999,5284.491999,0.102166816
2018,10,2018-10,British Grand Prix,VAN,McLaren,Finished,52,52,11,4794.638999,5285.557999,0.102389148
2018,10,2018-10,British Grand Prix,STR,Williams,Finished,52,52,12,4794.638999,5287.889999,0.102875524
2018,10,2018-10,British Grand Prix,GAS,Racing Bulls,Finished,52,52,13,4794.638999,5283.912999,0.102046056
2018,10,2018-10,British Grand Prix,SIR,Williams,Finished,52,52,14,4794.638999,5297.896999,0.104962647
2018,10,2018-10,British Grand Prix,VER,Red Bull Racing,Brakes,46,52,15,4794.638999,5336.419739,0.112997191
2018,10,2018-10,British Grand Prix,GRO,Haas F1 Team,Collision,37,52,16,4794.638999,,
2018,10,2018-10,British Grand Prix,SAI,Alpine,Collision,37,52,17,4794.638999,,
2018,10,2018-10,British Grand Prix,ERI,Kick Sauber,Accident,31,52,18,4794.638999,,
2018,10,2018-10,British Grand Prix,LEC,Kick Sauber,Tyre,18,52,19,4794.638999,,
2018,10,2018-10,British Grand Prix,HAR,Racing Bulls,Power Unit,1,52,20,4794.638999,,
2018,11,2018-11,German Grand Prix,HAM,Mercedes,Finished,67,67,1,5299.164,5549.844999,0.047305764
2018,11,2018-11,German Grand Prix,BOT,Mercedes,Finished,67,67,2,5299.164,5554.379999,0.048161559
2018,11,2018-11,German Grand Prix,RAI,Ferrari,Finished,67,67,3,5299.164,5556.576999,0.048576153
2018,11,2018-11,German Grand Prix,VER,Red Bull Racing,Finished,67,67,4,5299.164,5557.498999,0.048750142
2018,11,2018-11,German Grand Prix,HUL,Alpine,Finished,67,67,5,5299.164,5576.453999,0.052327122
2018,11,2018-11,German Grand Prix,GRO,Haas F1 Team,Finished,67,67,6,5299.164,5578.715999,0.052753981
2018,11,2018-11,German Grand Prix,PER,Force India,Finished,67,67,7,5299.164,5580.400999,0.053071956
2018,11,2018-11,German Grand Prix,OCO,Force India,Finished,67,67,8,5299.164,5581.594999,0.053297275
2018,11,2018-11,German Grand Prix,ERI,Kick Sauber,Finished,67,67,9,5299.164,5582.206999,0.053412765
2018,11,2018-11,German Grand Prix,HAR,Racing Bulls,Finished,67,67,10,5299.164,5584.041999,0.053759046
2018,11,2018-11,German Grand Prix,MAG,Haas F1 Team,Finished,67,67,11,5299.164,5584.763999,0.053895293
2018,11,2018-11,German Grand Prix,SAI,Alpine,Finished,67,67,12,5299.164,5582.913999,0.053546182
2018,11,2018-11,German Grand Prix,VAN,McLaren,Finished,67,67,13,5299.164,5596.461999,0.056102812
2018,11,2018-11,German Grand Prix,GAS,Racing Bulls,+1 Lap,66,67,14,5299.164,5673.16409,0.070577187
2018,11,2018-11,German Grand Prix,LEC,Kick Sauber,+1 Lap,66,67,15,5299.164,5674.983242,0.070920478
2018,11,2018-11,German Grand Prix,ALO,McLaren,Retired,65,67,16,5299.164,5682.523569,0.072343405
2018,11,2018-11,German Grand Prix,STR,Williams,Engine,53,67,17,5299.164,5633.657075,0.063121858
2018,11,2018-11,German Grand Prix,VET,Ferrari,Accident,51,67,18,5299.164,5299.164,0
2018,11,2018-11,German Grand Prix,SIR,Williams,Engine,51,67,19,5299.164,5516.72745,0.041056184
2018,11,2018-11,German Grand Prix,RIC,Red Bull Racing,Engine,27,67,20,5299.164,,
2018,12,2018-12,Hungarian Grand Prix,HAM,Mercedes,Finished,70,70,1,5836.426999,5836.426999,0
2018,12,2018-12,Hungarian Grand Prix,VET,Ferrari,Finished,70,70,2,5836.426999,5853.549999,0.002933816
2018,12,2018-12,Hungarian Grand Prix,RAI,Ferrari,Finished,70,70,3,5836.426999,5856.527999,0.003444059
2018,12,2018-12,Hungarian Grand Prix,RIC,Red Bull Racing,Finished,70,70,4,5836.426999,5882.845999,0.007953325
2018,12,2018-12,Hungarian Grand Prix,BOT,Mercedes,Finished,70,70,5,5836.426999,5886.426999,0.008566885
2018,12,2018-12,Hungarian Grand Prix,GAS,Racing Bulls,Finished,70,70,6,5836.426999,5909.699999,0.012554428
2018,12,2018-12,Hungarian Grand Prix,MAG,Haas F1 Team,+1 Lap,69,70,7,5836.426999,5926.043768,0.015354731
2018,12,2018-12,Hungarian Grand Prix,ALO,McLaren,+1 Lap,69,70,8,5836.426999,5963.351739,0.021746993
2018,12,2018-12,Hungarian Grand Prix,SAI,Alpine,+1 Lap,69,70,9,5836.426999,5975.893913,0.023895941
2018,12,2018-12,Hungarian Grand Prix,GRO,Haas F1 Team,+1 Lap,69,70,10,5836.426999,5976.422463,0.023986501
2018,12,2018-12,Hungarian Grand Prix,HAR,Racing Bulls,+1 Lap,69,70,11,5836.426999,5977.797101,0.024222029
2018,12,2018-12,Hungarian Grand Prix,HUL,Alpine,+1 Lap,69,70,12,5836.426999,5984.109275,0.025303542
2018,12,2018-12,Hungarian Grand Prix,OCO,Force India,+1 Lap,69,70,13,5836.426999,5992.842028,0.026799792
2018,12,2018-12,Hungarian Grand Prix,PER,Force India,+1 Lap,69,70,14,5836.426999,6002.665362,0.028482899
2018,12,2018-12,Hungarian Grand Prix,ERI,Kick Sauber,+2 Laps,68,70,15,5836.426999,6050.599264,0.036695784
2018,12,2018-12,Hungarian Grand Prix,SIR,Williams,+2 Laps,68,70,16,5836.426999,6060.469264,0.038386887
2018,12,2018-12,Hungarian Grand Prix,STR,Williams,+2 Laps,68,70,17,5836.426999,6061.199117,0.038511939
2018,12,2018-12,Hungarian Grand Prix,VAN,McLaren,Gearbox,49,70,18,5836.426999,,
2018,12,2018-12,Hungarian Grand Prix,VER,Red Bull Racing,Power loss,5,70,19,5836.426999,,
2018,13,2018-13,Belgian Grand Prix,VET,Ferrari,Finished,44,44,1,4481.866999,4481.866999,0
2018,13,2018-13,Belgian Grand Prix,HAM,Mercedes,Finished,44,44,2,4481.866999,4494.133999,0.002737029
2018,13,2018-13,Belgian Grand Prix,VER,Red Bull Racing,Finished,44,44,3,4481.866999,4516.528999,0.007733831
2018,13,2018-13,Belgian Grand Prix,BOT,Mercedes,Finished,44,44,4,4481.866999,4560.432999,0.017529748
2018,13,2018-13,Belgian Grand Prix,PER,Aston Martin,Finished,44,44,5,4481.866999,4554.724999,0.016256172
2018,13,2018-13,Belgian Grand Prix,OCO,Aston Martin,Finished,44,44,6,4481.866999,4563.486999,0.018211161
2018,13,2018-13,Belgian Grand Prix,GRO,Haas F1 Team,Finished,44,44,7,4481.866999,4572.080999,0.020128665
2018,13,2018-13,Belgian Grand Prix,MAG,Haas F1 Team,Finished,44,44,8,4481.866999,4574.522999,0.020673527
